1.442,8.18
-0.4941,2.803
1.423,-2.465
6.363,-5.34
-4.152,7.195
-2.18,1.829
2.674,-0.9736
8.305,0.0
-7.81,2.842
-2.846,-0.0
2.674,0.9736
6.363,5.34
-7.81,-2.842
-2.18,-1.829
1.423,2.465
1.442,8.18
-4.152,-7.195
-0.4941,-2.803
-0.4941,2.803
-4.152,7.195
1.442,-8.18
1.423,-2.465
-2.18,1.829
-7.81,2.842
6.363,-5.34
2.674,-0.9736
-2.846,0.0
-7.81,-2.842
8.305,0.0
2.674,0.9736
-2.18,-1.829
-4.152,-7.195
6.363,5.34
1.423,2.465
-0.4941,-2.803
1.442,-8.18
